school_name,year,StudentID,First Name,Last Name,Year Level,Class,Subject,Answers,Correct Answers,Question Number,Subject Contents,Assessment Areas,sydney_correct_count_percentage,sydney_average_score,sydney_participants,student_score,student_total_assessed,student_area_assessed_score,total_area_assessed_score,participant,correct_answer_percentage_per_class,average_score,school_percentile,sydney_percentile,strength_status,high_distinct_count,distinct_count,credit_count,participant_count,award
"Christ King Catholic School, Bass Hill",2022,7,First Name 7,Last Name 7,9,Class 9,Music,C,D,30,Subject Content 2 for Music,Assessment Area 2 for Music,76.11,27.17,98,18.97,57,98.17,88.99,21,67.28,97.83,77,73,W,30,82,10,68,Distinction
"Christ King Catholic School, Bass Hill",2022,7,First Name 7,Last Name 7,9,Class 9,Music,A,A,26,Subject Content 3 for Music,Assessment Area 3 for Music,85.13,80.67,97,76.7,54,97.11,26.15,53,10.84,43.56,15,91,W,15,22,24,59,Distinction
"Christ King Catholic School, Bass Hill",2022,7,First Name 7,Last Name 7,9,Class 9,Music,A,C,43,Subject Content 4 for Music,Assessment Area 4 for Music,88.94,63.86,12,96.82,42,90.65,9.08,48,2.91,63.86,100,25,W,48,18,26,58,Distinction
"Christ King Catholic School, Bass Hill",2022,7,First Name 7,Last Name 7,9,Class 9,Music,A,D,45,Subject Content 5 for Music,Assessment Area 5 for Music,22.64,41.22,34,63.47,80,90.36,36.98,18,69.69,30.42,89,9,W,61,34,81,5,Distinction
"Christ King Catholic School, Bass Hill",2022,7,First Name 7,Last Name 7,9,Class 9,Music,A,?,39,Subject Content 6 for Music,Assessment Area 6 for Music,92.69,89.5,48,89.72,34,42.09,73.34,18,13.08,49.75,75,91,W,63,7,85,36,Distinction
"Christ King Catholic School, Bass Hill",2022,7,First Name 7,Last Name 7,9,Class 9,Music,C,A,35,Subject Content 7 for Music,Assessment Area 7 for Music,44.46,51.46,90,8.61,67,98.4,83.01,72,15.92,46.03,50,7,W,94,37,15,52,Distinction
"Christ King Catholic School, Bass Hill",2022,7,First Name 7,Last Name 7,9,Class 9,Music,A,?,34,Subject Content 8 for Music,Assessment Area 8 for Music,5.23,86.16,27,82.29,13,68.42,58.85,26,6.13,79.55,100,16,W,75,36,7,38,Distinction
"Christ King Catholic School, Bass Hill",2022,7,First Name 7,Last Name 7,9,Class 9,Music,A,B,44,Subject Content 9 for Music,Assessment Area 9 for Music,69.66,9.47,86,84.13,37,18.15,90.81,86,34.96,67.34,19,47,W,74,85,47,62,Distinction
"Christ King Catholic School, Bass Hill",2022,7,First Name 7,Last Name 7,9,Class 9,Music,D,?,41,Subject Content 10 for Music,Assessment Area 10 for Music,35.65,2.04,52,75.11,72,24.6,11.34,93,7.14,47.72,90,81,W,11,93,2,6,Distinction
"Christ King Catholic School, Bass Hill",2022,7,First Name 7,Last Name 7,9,Class 9,Music,A,C,49,Subject Content 1 for Music,Assessment Area 1 for Music,92.39,24.92,34,72.57,31,65.8,19.38,31,33.91,93.17,99,25,W,67,22,46,28,Distinction
"Christ King Catholic School, Bass Hill",2022,7,First Name 7,Last Name 7,9,Class 9,Music,C,C,38,Subject Content 2 for Music,Assessment Area 2 for Music,1.26,36.07,80,54.67,18,70.8,81.8,94,32.38,35.2,50,81,W,73,5,44,70,Distinction
"Christ King Catholic School, Bass Hill",2022,7,First Name 7,Last Name 7,9,Class 9,Music,B,B,33,Subject Content 3 for Music,Assessment Area 3 for Music,6.39,80.26,76,4.49,38,80.41,56.16,80,40.62,13.43,93,77,W,22,93,22,18,Distinction
"Christ King Catholic School, Bass Hill",2022,7,First Name 7,Last Name 7,9,Class 9,Music,D,D,42,Subject Content 4 for Music,Assessment Area 4 for Music,20.25,17.49,18,81.68,19,11.86,91.8,43,18.08,25.49,100,21,W,6,88,27,16,Distinction
"Christ King Catholic School, Bass Hill",2022,7,First Name 7,Last Name 7,9,Class 9,Music,C,D,40,Subject Content 5 for Music,Assessment Area 5 for Music,35.88,52.13,79,14.92,24,85.87,3.08,27,63.75,46.31,21,44,W,8,67,54,70,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Art,B,A,47,Subject Content 1 for Art,Assessment Area 1 for Art,4.11,46.73,11,33.07,93,1.69,37.81,63,54.7,18.68,73,96,W,4,18,1,96,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Art,D,B,37,Subject Content 2 for Art,Assessment Area 2 for Art,41.42,10.99,45,50.56,56,21.17,83.41,54,42.27,47.28,29,88,W,59,88,18,15,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Art,B,?,32,Subject Content 3 for Art,Assessment Area 3 for Art,35.72,95.84,66,46.52,48,85.43,8.16,54,28.01,44.43,47,97,W,39,31,95,62,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Art,C,A,33,Subject Content 4 for Art,Assessment Area 4 for Art,97.11,42.36,25,93.48,62,19.98,24.41,51,18.32,85.73,27,75,W,51,86,50,22,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Art,D,C,49,Subject Content 5 for Art,Assessment Area 5 for Art,53.83,8.49,68,83.43,44,85.08,44.81,51,53.79,42.92,39,52,W,13,38,36,42,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Art,C,B,28,Subject Content 6 for Art,Assessment Area 6 for Art,20.91,36.98,97,60.52,23,46.85,2.08,15,61.01,81.57,100,17,W,38,36,8,32,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Art,D,B,44,Subject Content 7 for Art,Assessment Area 7 for Art,49.99,90.81,41,31.74,98,31.44,21.17,81,57.78,66.84,91,24,W,73,78,91,82,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Art,B,A,38,Subject Content 8 for Art,Assessment Area 8 for Art,9.87,86.05,88,20.63,78,3.74,20.5,75,59.3,74.61,34,86,W,68,45,35,30,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Art,D,A,34,Subject Content 9 for Art,Assessment Area 9 for Art,85.35,8.5,98,16.02,46,44.24,62.44,61,83.42,74.74,94,49,W,43,12,90,13,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Art,D,C,31,Subject Content 10 for Art,Assessment Area 10 for Art,3.03,80.75,25,94.04,98,55.81,82.1,51,76.62,10.54,19,37,W,87,60,76,37,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Art,D,B,42,Subject Content 1 for Art,Assessment Area 1 for Art,70.78,17.52,92,86.32,96,22.62,88.12,87,28.37,8.16,84,65,W,83,36,79,1,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Art,D,B,41,Subject Content 2 for Art,Assessment Area 2 for Art,83.7,74.83,77,94.91,13,96.6,14.3,26,89.44,64.12,33,85,W,13,89,16,43,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Art,C,A,45,Subject Content 3 for Art,Assessment Area 3 for Art,14.94,90.7,28,22.94,98,16.67,48.25,87,96.91,81.03,33,64,W,78,42,36,38,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Art,D,A,30,Subject Content 4 for Art,Assessment Area 4 for Art,93.76,49.88,81,39.06,19,66.54,5.62,36,46.91,33.98,100,65,W,7,59,97,26,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Art,B,?,46,Subject Content 5 for Art,Assessment Area 5 for Art,33.26,44.24,49,56.83,48,61.4,46.59,90,21.93,58.68,67,38,W,85,88,38,2,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Art,A,C,35,Subject Content 6 for Art,Assessment Area 6 for Art,66.98,41.26,45,31.46,24,11,43.27,43,61.15,36.59,79,57,W,92,38,76,15,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Art,C,C,48,Subject Content 7 for Art,Assessment Area 7 for Art,11.64,94.76,23,59.01,68,6.62,89.73,24,10.32,40.8,84,44,W,12,95,71,76,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Art,C,D,29,Subject Content 8 for Art,Assessment Area 8 for Art,50.46,39.87,72,8.39,46,10.26,54.24,52,91.28,67.22,3,3,W,18,26,73,52,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Art,A,A,26,Subject Content 9 for Art,Assessment Area 9 for Art,30.69,54.23,17,78.1,29,89.53,25.32,78,64.84,86.73,30,6,W,55,17,23,23,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Art,B,?,36,Subject Content 10 for Art,Assessment Area 10 for Art,65.12,0.25,75,86.27,55,78.5,56.66,63,15.8,89.99,83,2,W,47,93,60,12,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Art,A,?,27,Subject Content 1 for Art,Assessment Area 1 for Art,68.42,19.85,47,10.48,83,94.64,90.54,13,48.43,30.14,83,9,W,37,91,16,83,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Art,D,?,40,Subject Content 2 for Art,Assessment Area 2 for Art,16.77,68.39,73,38.67,45,81.33,62.81,91,15.93,4.02,36,6,W,95,82,74,90,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Art,D,?,43,Subject Content 3 for Art,Assessment Area 3 for Art,71.82,26.88,23,1.78,35,35.34,17.15,77,36.78,42.22,69,89,W,5,34,64,89,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Art,A,?,50,Subject Content 4 for Art,Assessment Area 4 for Art,73.15,45.45,15,13.58,20,38.65,86.64,23,50.6,46.46,98,21,W,66,74,65,4,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Art,D,D,39,Subject Content 5 for Art,Assessment Area 5 for Art,85.9,76.5,49,52.93,50,52.6,47.93,67,35.66,12.27,69,81,W,56,63,40,53,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Music,B,B,47,Subject Content 1 for Music,Assessment Area 1 for Music,47.2,67.42,18,88.29,60,7.62,71.58,79,64.96,68.05,95,92,W,33,54,65,100,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Music,C,B,35,Subject Content 2 for Music,Assessment Area 2 for Music,41.15,36.64,22,81.98,33,86.52,97.29,31,50.18,32.97,99,94,W,29,15,43,72,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Music,B,B,30,Subject Content 3 for Music,Assessment Area 3 for Music,50.88,6.26,55,2.24,20,68.35,63.63,18,70.28,28.45,16,89,W,87,75,4,15,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Music,C,C,34,Subject Content 4 for Music,Assessment Area 4 for Music,26.99,57.2,56,34.02,98,3.25,47.68,83,12.27,80.31,40,35,W,77,6,30,91,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Music,A,D,43,Subject Content 5 for Music,Assessment Area 5 for Music,0.08,81.72,51,51.31,68,35.8,18.53,38,62.91,72.86,43,91,W,59,8,21,24,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Music,C,C,28,Subject Content 6 for Music,Assessment Area 6 for Music,0.05,3.6,45,80.43,68,76.3,69.85,46,76.15,11.82,16,55,W,34,98,48,37,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Music,C,D,32,Subject Content 7 for Music,Assessment Area 7 for Music,57.7,34.03,52,75.74,79,65.74,8.47,99,3.73,51.74,83,75,W,85,34,68,29,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Music,C,C,31,Subject Content 8 for Music,Assessment Area 8 for Music,55.82,60.45,43,22.02,42,38.56,56.73,21,24.58,87.11,57,91,W,89,18,25,58,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Music,A,D,36,Subject Content 9 for Music,Assessment Area 9 for Music,54.99,96.32,48,77.56,72,10.16,80.28,79,13.26,85.35,93,46,W,100,2,72,100,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Music,B,C,48,Subject Content 10 for Music,Assessment Area 10 for Music,48.27,74.31,79,35.52,21,2.16,47.46,44,90.56,52.74,97,82,W,39,18,1,84,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Music,B,?,29,Subject Content 1 for Music,Assessment Area 1 for Music,26.39,13.82,44,49.46,92,14.65,70.43,76,59.75,95.22,91,30,W,79,69,20,22,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Music,B,B,26,Subject Content 2 for Music,Assessment Area 2 for Music,86.96,43.96,84,85.83,75,98.11,86.52,11,50.41,24.37,94,64,W,73,55,37,44,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Music,A,C,37,Subject Content 3 for Music,Assessment Area 3 for Music,35.91,23.02,53,80.91,34,7.01,48.75,62,67.58,75.11,30,94,W,56,72,93,1,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Music,B,?,50,Subject Content 4 for Music,Assessment Area 4 for Music,85.65,88.71,26,16.82,47,44.82,37.95,59,25.07,56.75,17,55,W,19,61,88,33,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Music,D,A,27,Subject Content 5 for Music,Assessment Area 5 for Music,43.19,29.3,72,42.27,100,89.34,25.95,50,39.46,77.68,75,49,W,53,13,29,76,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Music,A,B,40,Subject Content 6 for Music,Assessment Area 6 for Music,36.56,61.22,10,11.26,36,83.02,97.68,64,77.13,82.33,41,4,W,51,1,15,42,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Music,B,C,45,Subject Content 7 for Music,Assessment Area 7 for Music,16.02,85.07,89,26.39,68,60.15,82.18,46,90.58,63.04,20,23,W,20,12,42,42,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Music,C,B,38,Subject Content 8 for Music,Assessment Area 8 for Music,12.31,78.81,74,97.64,95,75.1,58.8,32,36.27,7.98,27,78,W,76,30,43,92,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Music,C,C,41,Subject Content 9 for Music,Assessment Area 9 for Music,68.15,59.75,19,31.22,16,99.82,80.97,56,84.78,88.77,18,79,W,91,20,75,88,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Music,B,?,44,Subject Content 10 for Music,Assessment Area 10 for Music,57.44,85.78,25,20.86,90,73.87,41.58,53,52.3,79.03,65,78,W,33,93,98,45,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Music,A,D,33,Subject Content 1 for Music,Assessment Area 1 for Music,64,52.88,99,49.88,88,23.95,98.62,72,58.75,68.57,54,96,W,16,57,16,26,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Music,B,C,39,Subject Content 2 for Music,Assessment Area 2 for Music,35.17,38.16,68,52.46,13,67.75,67.49,56,75.08,51.78,24,77,W,16,79,70,20,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Music,A,A,49,Subject Content 3 for Music,Assessment Area 3 for Music,91.97,99.01,32,53.55,25,1.27,31.5,53,19.76,60.95,96,45,W,81,44,42,64,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Music,B,C,46,Subject Content 4 for Music,Assessment Area 4 for Music,19.19,66.29,71,25.47,34,86.77,34.95,80,51.53,34,90,42,W,88,98,34,65,Distinction
"Christ King Catholic School, Bass Hill",2022,8,First Name 8,Last Name 8,1,Class 1,Music,A,D,42,Subject Content 5 for Music,Assessment Area 5 for Music,41.72,72.08,50,85.12,44,8.72,81.65,23,53.94,91.2,17,6,W,72,34,52,73,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Art,B,C,41,Subject Content 1 for Art,Assessment Area 1 for Art,75.59,12.73,15,25.73,93,76.93,26.47,82,63.03,29.74,80,36,W,82,38,35,96,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Art,C,A,29,Subject Content 2 for Art,Assessment Area 2 for Art,24.6,21.42,36,66.21,20,51.31,50.11,39,52.55,1.46,49,73,W,35,85,56,9,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Art,D,C,48,Subject Content 3 for Art,Assessment Area 3 for Art,36.28,58.35,46,68.08,13,7.48,77.69,96,9.23,61.05,46,28,W,43,63,31,79,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Art,C,C,42,Subject Content 4 for Art,Assessment Area 4 for Art,83.25,73.38,58,52.02,21,16.86,85.1,89,14.74,50.91,70,81,W,48,19,18,10,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Art,D,?,38,Subject Content 5 for Art,Assessment Area 5 for Art,67.47,56.5,38,36.65,62,5.75,34.9,49,15.16,60.4,10,66,W,35,45,15,27,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Art,B,A,28,Subject Content 6 for Art,Assessment Area 6 for Art,93.9,40.99,92,72.86,37,37.73,86.67,31,5.19,66.96,73,51,W,27,13,100,55,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Art,C,D,30,Subject Content 7 for Art,Assessment Area 7 for Art,23.17,66.65,43,58.86,25,5.72,42.32,100,72.12,83.34,77,100,W,47,48,7,43,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Art,A,C,36,Subject Content 8 for Art,Assessment Area 8 for Art,81.6,13.46,26,98.7,76,64.14,97.45,62,90.28,32.04,22,53,W,23,3,63,34,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Art,D,?,43,Subject Content 9 for Art,Assessment Area 9 for Art,73.84,30.62,99,70.83,43,42.12,71.83,100,38.86,14.35,88,37,W,68,9,12,8,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Art,B,C,27,Subject Content 10 for Art,Assessment Area 10 for Art,29.47,13.55,72,8.9,26,18.49,64.59,90,83.27,41.46,28,31,W,88,82,67,17,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Art,B,D,26,Subject Content 1 for Art,Assessment Area 1 for Art,25.48,0.33,71,58.56,100,22.01,29.27,67,85.89,43.39,44,37,W,12,93,16,2,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Art,D,D,47,Subject Content 2 for Art,Assessment Area 2 for Art,41.91,77.36,36,83.1,93,50.11,40.01,82,52.54,22.91,22,66,W,10,74,3,50,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Art,C,C,33,Subject Content 3 for Art,Assessment Area 3 for Art,95.3,50.69,54,8.18,13,29.66,64.62,94,3.76,23.08,66,71,W,94,33,17,4,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Art,B,B,34,Subject Content 4 for Art,Assessment Area 4 for Art,3.53,30.23,21,49.73,41,95.23,89.71,79,41.14,59.56,93,10,W,42,9,36,43,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Art,C,A,37,Subject Content 5 for Art,Assessment Area 5 for Art,39.02,20.87,35,22.33,12,76.18,50.21,68,64.74,34.34,47,13,W,88,39,31,98,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Art,A,B,44,Subject Content 6 for Art,Assessment Area 6 for Art,62.53,6.43,90,44.34,84,57.8,97.49,92,5.22,56.9,86,51,W,87,67,62,80,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Art,C,D,45,Subject Content 7 for Art,Assessment Area 7 for Art,67.81,96.92,59,37.8,71,54.52,30.82,48,22.91,96.78,43,47,W,53,71,29,50,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Art,B,C,40,Subject Content 8 for Art,Assessment Area 8 for Art,33.21,59.26,95,38.49,93,19.33,40.2,65,45.79,99.28,97,50,W,13,2,49,71,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Art,D,A,35,Subject Content 9 for Art,Assessment Area 9 for Art,77.37,17.31,53,12.41,79,89.56,76.32,48,6.13,33.56,54,99,W,80,6,20,2,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Art,C,C,32,Subject Content 10 for Art,Assessment Area 10 for Art,67.69,96.53,48,65.52,60,61.84,35.3,94,46.96,46.97,76,27,W,15,71,71,84,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Art,C,?,46,Subject Content 1 for Art,Assessment Area 1 for Art,10.61,45.59,99,8.85,77,94.98,76.86,66,18.59,26.15,17,47,W,57,14,94,81,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Art,A,?,49,Subject Content 2 for Art,Assessment Area 2 for Art,71.76,56.27,70,25.37,85,43.5,31.02,77,98.31,22.58,58,31,W,14,14,24,8,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Art,B,A,39,Subject Content 3 for Art,Assessment Area 3 for Art,84.46,70.2,94,69.09,86,1.78,13.36,76,80.37,40.78,72,27,W,33,3,85,26,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Art,B,B,50,Subject Content 4 for Art,Assessment Area 4 for Art,9.01,25.44,79,81.68,95,2.25,75.56,29,72.02,39.02,11,54,W,91,75,17,93,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Art,C,?,31,Subject Content 5 for Art,Assessment Area 5 for Art,98.73,87.71,54,55,57,64.93,40.49,98,64.34,50.91,78,7,W,89,100,21,26,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Music,C,A,38,Subject Content 1 for Music,Assessment Area 1 for Music,77.09,44.05,58,99.16,55,32.43,19.91,62,1.38,24.25,87,74,W,10,38,53,34,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Music,A,?,39,Subject Content 2 for Music,Assessment Area 2 for Music,81.68,80.42,54,72.21,28,56.84,80.85,99,70.7,13.26,52,81,W,87,76,94,85,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Music,D,B,47,Subject Content 3 for Music,Assessment Area 3 for Music,13.64,79.67,19,95.24,67,2.08,35.33,38,2.61,17.71,68,5,W,81,92,87,43,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Music,C,D,26,Subject Content 4 for Music,Assessment Area 4 for Music,87.76,96.91,10,44.92,61,65.41,1.02,61,93.55,40.69,72,41,W,98,40,58,63,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Music,B,B,30,Subject Content 5 for Music,Assessment Area 5 for Music,7.17,32.63,27,99.41,65,24.74,28.12,35,14.42,9.78,64,71,W,19,85,17,39,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Music,A,?,44,Subject Content 6 for Music,Assessment Area 6 for Music,33.32,68.84,68,67.77,47,36.14,62.28,19,97.45,72.23,73,42,W,69,94,25,35,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Music,C,D,41,Subject Content 7 for Music,Assessment Area 7 for Music,42.91,61.72,83,92.35,72,83.2,28.82,85,27.21,86.1,69,54,W,80,71,84,23,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Music,B,?,37,Subject Content 8 for Music,Assessment Area 8 for Music,17.77,15.08,45,48.48,33,69.18,39.8,59,85.98,42.98,89,98,W,36,67,27,5,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Music,D,D,40,Subject Content 9 for Music,Assessment Area 9 for Music,93.09,7.22,38,77.61,46,56.39,55.98,32,12.85,14.27,17,36,W,3,77,43,66,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Music,B,C,42,Subject Content 10 for Music,Assessment Area 10 for Music,86.45,70.78,69,79.41,34,9.69,18.75,41,77.88,6.99,1,38,W,66,16,24,8,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Music,D,?,29,Subject Content 1 for Music,Assessment Area 1 for Music,14.4,41.09,62,90.49,18,24.61,55.83,14,87.23,15.12,26,7,W,64,42,39,78,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Music,C,C,31,Subject Content 2 for Music,Assessment Area 2 for Music,14.45,16.84,20,52.72,95,13.2,96.47,11,39.27,81.46,89,99,W,5,75,17,58,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Music,D,?,32,Subject Content 3 for Music,Assessment Area 3 for Music,22.05,0.02,67,19.31,67,48.12,21.08,33,7.79,88.43,53,71,W,22,52,41,51,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Music,C,A,34,Subject Content 4 for Music,Assessment Area 4 for Music,76.3,94.47,97,75.92,61,49.8,10.27,77,56.75,76.61,42,23,W,9,86,14,35,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Music,A,?,35,Subject Content 5 for Music,Assessment Area 5 for Music,50.29,67.81,62,35.82,95,63.36,8.44,81,48.29,15.03,48,35,W,92,66,50,65,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Music,A,D,43,Subject Content 6 for Music,Assessment Area 6 for Music,44.83,8.77,62,85.93,29,37.61,77.32,31,43.64,72.31,64,46,W,67,31,1,17,Distinction
"Christ King Catholic School, Bass Hill",2022,9,First Name 9,Last Name 9,5,Class 5,Music,B,D,46,Subject Content 7 for Music,Assessment Area 7 for Music,24.05,34.69,16,60.19,59,62.3,37.38,57,46.17,49.23,7,10,W,15,21,85,75,Distinction
